playerid;overallrating;potential;birthdate;playerjointeamdate;contractvaliduntil;haircolorcode;eyecolorcode;skintonecode;headtypecode;bodytypecode;height;weight;preferredfoot;skillmoves;internationalrep;hashighqualityhead;isretiring;nationid;preferredposition1;preferredposition2;preferredposition3;preferredposition4;firstname;lastname;acceleration;sprintspeed;agility;balance;jumping;stamina;strength;reactions;aggression;interceptions;positioning;vision;ballcontrol;crossing;dribbling;finishing;freekickaccuracy;headingaccuracy;longpassing;shortpassing;marking;shotpower;longshots;standingtackle;slidingtackle;volleys;curve;penalties;gkdiving;gkhandling;gkkicking;gkreflexes;gkpositioning
220814;81;81;150968;160975;2028;3;10;3;2019;271;184;79;2;2;3;1;0;18;7;5;-1;-1;Lucas;Hernández;68;74;69;69;84;68;78;81;89;80;66;71;77;78;65;53;39;80;66;78;83;62;51;84;82;46;59;42;10;7;8;10;14
226271;85;85;151017;160663;2027;3;4;3;1540;4;189;70;2;3;3;1;0;45;14;10;-1;-1;Fabián;Ruiz Peña;61;61;66;67;70;84;67;85;68;79;84;84;86;72;82;76;61;68;83;85;71;78;82;79;75;67;75;67;16;11;7;13;13
231443;90;90;151424;161009;2028;0;9;10;1001;261;178;67;2;5;5;1;0;18;25;23;18;-1;Ousmane;Dembélé;93;89;94;81;84;76;69;91;58;45;95;84;94;80;94;90;68;74;78;89;49;91;85;49;39;79;85;80;6;6;14;13;10
235212;89;90;151962;160242;2029;0;9;4;1009;1;181;73;1;4;4;1;0;129;3;12;-1;-1;Achraf;Hakimi;89;95;81;78;84;95;72;90;77;85;84;78;85;85;82;80;80;71;73;86;82;82;77;85;79;74;78;68;10;8;14;8;6
247635;87;90;152793;161533;2029;6;4;4;3506;2;183;70;1;5;3;1;0;20;27;23;16;-1;Khvicha;Kvaratskhelia;85;86;86;84;87;83;76;84;73;58;87;85;88;79;89;81;74;62;78;87;53;78;86;62;52;64;86;70;9;15;8;8;14
255253;90;92;152428;160601;2029;0;4;4;1519;1;172;64;1;4;5;1;0;38;14;10;18;-1;Vítor;Machado Ferreira;75;69;92;89;66;89;59;90;77;85;81;91;90;78;91;81;69;52;91;91;74;78;89;79;69;62;83;88;12;13;8;5;5
256196;87;90;153039;161372;2029;21;9;9;1031;5;188;81;2;2;3;1;0;57;5;-1;-1;-1;Willian;Pacho;74;85;63;60;90;78;89;86;86;84;36;58;69;46;52;30;38;82;69;78;90;46;29;90;82;26;47;39;9;12;12;10;13
256903;80;84;152921;161111;2028;0;3;5;1503;5;185;82;1;2;1;1;0;38;25;-1;-1;-1;Gonçalo Matias;Ramos;73;73;77;71;89;79;79;81;78;44;85;63;78;58;76;82;48;83;63;72;43;82;68;47;34;75;64;75;15;9;7;15;7
258781;80;85;153359;161740;2030;6;2;2;1531;5;189;80;1;2;1;1;0;49;5;-1;-1;-1;Illia;Zabarnyi;76;84;64;56;90;73;85;80;77;79;35;57;68;55;60;33;40;77;76;77;82;50;34;82;79;28;36;40;14;11;10;13;11
264652;84;88;153360;161028;2028;5;9;6;1039;4;188;70;1;4;3;1;0;18;27;23;16;-1;Bradley;Barcola;89;94;88;64;79;74;64;82;60;39;84;79;84;81;86;80;64;69;64;83;34;74;74;39;28;73;80;66;8;8;15;6;6
270673;81;88;154643;160616;2029;0;4;5;3001;2;178;68;1;3;3;1;0;18;14;10;3;18;Warren;Zaïre-Emery;81;78;75;88;84;90;83;81;76;81;77;79;81;68;78;67;53;66;82;83;74;76;69;81;73;49;66;59;14;11;7;15;8
271421;85;91;154365;161380;2029;6;3;6;1036;2;181;79;1;5;3;1;0;18;23;27;14;12;Désiré;Doué;85;82;88;87;75;80;77;85;61;59;81;78;89;74;91;78;68;46;74;81;52;86;83;60;52;68;82;71;9;12;7;13;5
279709;78;83;153808;161151;2028;3;9;2;2504;2;182;78;2;2;1;1;0;54;5;-1;-1;-1;Lucas;Lopes Beraldo;61;70;60;60;81;63;76;77;84;77;35;59;72;59;66;34;34;76;72;78;80;56;31;82;77;30;58;46;11;14;15;8;12
197445;81;81;149638;160237;2026;0;3;9;1010;2;180;78;2;3;3;1;0;4;5;-1;-1;-1;David;Alaba;64;72;71;77;79;72;77;81;73;83;71;78;82;83;77;62;85;75;80;84;83;82;78;83;80;67;76;77;5;7;14;9;15
228618;81;81;150717;159506;2028;0;9;10;1042;350;180;73;2;4;3;1;0;18;7;16;-1;-1;Ferland;Mendy;84;85;78;79;87;85;84;80;80;79;76;74;74;74;74;63;45;70;75;77;76;69;64;80;79;50;72;49;7;16;9;9;10
231281;86;87;151934;161668;2031;0;9;5;1003;316;180;78;1;3;4;1;0;14;3;12;-1;-1;Trent;Alexander-Arnold;72;79;73;72;75;88;68;85;69;84;79;86;85;93;79;64;85;69;91;87;78;85;76;82;79;71;91;66;14;15;14;7;6
231410;81;82;152234;159330;2027;3;9;2;2022;8;170;68;1;4;3;1;0;129;12;16;23;-1;Brahim;Díaz;83;82;88;90;60;69;58;78;46;33;77;82;85;76;84;75;61;30;76;82;40;73;74;23;21;64;74;58;13;9;13;6;10
243812;84;87;152759;159506;2028;0;3;8;1523;1;174;64;1;4;3;1;0;54;16;12;25;27;Rodrygo;Silva de Goes;88;87;86;84;76;78;59;82;52;25;82;83;87;77;88;78;77;67;72;79;24;76;76;39;28;67;82;80;9;8;12;5;8
243952;80;84;152061;159142;2030;6;2;2;3;5;191;83;1;1;3;1;0;49;0;-1;-1;-1;Andriy;Lunin;39;35;36;25;62;32;61;78;22;19;11;60;15;15;11;8;15;12;26;25;22;59;7;13;11;12;14;19;80;78;79;81;79
246606;77;80;152245;160967;2027;3;5;4;57;8;169;63;2;3;2;1;0;45;7;16;-1;-1;Francisco José;García Torres;90;88;80;91;76;82;69;71;69;73;70;67;77;72;71;42;36;54;61;77;68;63;53;79;73;39;69;39;9;6;12;11;9
252371;89;93;153660;160967;2029;21;9;7;1039;2;186;75;1;4;5;1;0;14;18;14;16;-1;Jude;Bellingham;81;80;83;83;85;94;80;91;85;80;89;88;91;68;90;86;68;75;87;89;77;86;87;80;82;78;75;74;14;11;10;8;5
278349;82;89;154315;161668;2030;5;8;2;44;4;196;86;1;2;3;1;0;45;5;-1;-1;-1;Dean;Huijsen;68;74;53;33;85;68;78;81;79;83;59;76;82;50;73;44;49;83;83;85;82;71;64;82;82;41;65;68;12;7;14;8;14
192119;89;89;149594;159180;2027;3;3;2;30;13;200;96;2;1;5;1;0;7;0;-1;-1;-1;Thibaut;Courtois;42;52;63;45;68;38;70;88;23;15;13;54;23;14;13;14;20;13;35;33;20;57;17;18;16;12;19;27;85;89;76;90;88
204963;85;85;149473;157319;2026;3;3;2;1547;355;173;73;1;3;4;1;0;45;3;12;-1;-1;Daniel;Carvajal Ramos;79;80;77;84;84;82;74;83;85;81;75;78;84;84;77;56;47;76;74;84;80;68;52;84;83;53;77;45;13;13;15;15;9
205452;85;85;149890;160602;2026;0;9;9;1002;4;190;86;1;2;4;1;0;21;5;-1;-1;-1;Antonio;Rüdiger;68;84;56;50;88;70;88;81;93;83;54;61;74;68;69;40;56;83;80;81;83;84;67;84;83;34;50;40;14;15;10;8;12
222509;81;81;151143;158789;2027;0;9;1;4;1;179;70;1;4;3;1;0;45;14;10;-1;-1;Daniel;Ceballos Fernández;65;57;77;78;57;76;61;78;75;78;78;81;84;74;83;69;67;41;81;84;75;76;76;76;70;62;77;55;12;15;16;13;7
231747;91;92;152008;161333;2029;0;9;7;1016;343;182;81;1;5;5;1;0;18;25;-1;-1;-1;Kylian;Mbappé;97;97;93;82;90;83;77;91;61;38;91;83;93;78;92;94;69;78;74;87;26;91;86;34;32;87;80;84;13;5;7;6;11
238794;89;92;152578;159152;2027;0;9;9;1000;1;176;73;1;5;5;1;0;54;16;25;27;-1;Vinícius José;de Oliveira Júnior;95;95;94;84;74;84;65;85;58;26;86;85;90;81;93;88;62;50;77;83;32;81;83;25;18;73;79;74;5;7;7;10;7
239053;88;89;151857;158432;2029;3;3;3;13;397;182;78;1;3;4;1;0;60;14;10;3;-1;Federico;Valverde;84;92;77;68;83;93;82;89;80;86;85;86;88;77;83;80;72;63;88;88;81;93;91;87;85;78;76;59;6;10;6;8;15
240130;84;86;151672;159506;2028;0;9;7;1009;349;186;78;1;2;3;1;0;54;5;-1;-1;-1;Éder;Gabriel Militão;80;83;66;62;91;85;79;84;83;84;64;65;75;69;70;48;40;86;76;78;85;64;51;85;84;34;60;60;11;8;15;15;12
241637;84;87;152411;160602;2028;0;9;10;1036;4;188;82;1;3;3;1;0;18;10;14;5;-1;Aurélien;Tchouaméni;73;70;72;70;84;83;82;82;80;83;74;81;81;68;76;65;53;75;84;85;81;78;75;83;80;50;76;55;9;8;12;7;12
190813;78;78;149763;160085;2026;6;9;3;2017;2;178;73;1;4;3;1;0;27;16;27;18;-1;Stephan;El Shaarawy;79;74;85;76;74;61;60;78;51;36;76;78;81;76;81;72;72;65;70;77;65;75;78;42;35;85;85;72;5;3;5;3;5
208268;81;81;150620;159506;2027;6;3;5;2501;5;186;80;1;3;3;1;0;27;14;10;-1;-1;Bryan;Cristante;53;52;62;58;78;89;78;82;78;78;76;80;79;70;75;68;66;76;84;84;79;83;78;80;74;72;68;68;3;5;3;5;3
211110;85;85;150147;160621;2026;3;5;3;3;342;177;75;2;5;4;1;0;52;18;25;-1;-1;Paulo;Dybala;82;76;88;87;76;76;63;86;48;42;78;87;88;80;85;85;87;65;82;84;32;84;83;42;39;92;89;88;5;4;4;8;5
224490;78;78;151337;160606;2026;0;4;4;1518;2;180;78;1;3;2;1;0;48;3;12;5;-1;Zeki;Çelik;70;73;67;67;74;82;70;76;78;76;70;68;78;76;74;57;49;68;69;74;75;63;62;76;76;55;72;46;13;14;9;7;10
228251;80;80;151094;158776;2026;6;4;3;4008;5;186;77;1;3;3;1;0;27;18;14;-1;-1;Lorenzo;Pellegrini;75;74;79;72;80;77;70;79;74;69;77;83;84;74;78;76;79;74;80;84;73;79;76;74;72;74;74;80;12;7;10;11;13
229582;84;84;151031;159872;2027;0;4;4;54;5;190;77;1;2;3;1;0;27;5;-1;-1;-1;Gianluca;Mancini;65;74;35;58;85;84;79;86;87;87;36;56;79;34;59;48;34;85;74;75;87;51;58;85;79;40;38;47;13;12;8;8;6
229668;79;79;150727;161397;2028;3;2;4;8;2;184;76;2;2;3;1;0;45;5;-1;-1;-1;Mario;Hermoso Canseco;71;73;70;61;89;72;80;76;82;78;63;66;76;71;67;42;55;82;76;79;78;66;47;80;79;41;68;45;13;8;10;8;5
231447;79;79;152038;161530;2026;0;3;5;1033;393;176;68;1;4;3;1;0;34;12;23;25;-1;Donyell;Malen;89;84;86;86;73;69;66;79;65;31;81;71;81;72;83;79;61;67;61;77;29;84;71;33;35;81;76;74;7;9;9;14;10
232223;77;77;151056;159912;2026;5;9;3;529;2;179;77;2;3;1;1;0;22;7;16;-1;-1;Kostas;Tsimikas;79;78;77;73;77;69;69;76;80;76;73;73;75;81;75;48;68;66;72;75;73;72;64;77;75;37;78;54;8;12;8;10;13
236403;81;83;152251;160967;2028;0;9;10;1012;5;192;82;2;2;3;1;0;108;5;-1;-1;-1;Evan;Ndicka;69;78;50;55;85;86;81;81;79;80;68;64;75;68;69;49;30;79;74;78;84;65;54;84;77;43;59;33;13;8;7;8;8
242458;81;81;151461;161365;2029;5;8;1;9;5;189;78;2;3;3;1;0;49;25;-1;-1;-1;Artem;Dovbyk;80;86;72;66;91;73;80;78;74;25;85;72;77;48;75;83;58;82;69;77;32;89;78;28;23;67;63;84;13;13;5;10;12
245426;77;80;152423;160237;2026;3;4;1;1509;5;191;78;1;2;1;1;0;1;5;-1;-1;-1;Marash;Kumbulla;54;62;52;58;79;67;77;78;80;79;45;55;64;47;56;26;26;78;62;65;78;56;31;79;76;41;35;30;9;8;15;7;14
250723;80;84;152887;161698;2029;0;3;10;4502;5;185;80;1;4;2;1;0;18;14;10;-1;-1;Kouadio Manu;Koné;77;72;79;72;83;82;82;82;82;78;75;75;84;70;83;71;53;68;78;82;74;86;76;81;71;55;70;54;11;10;11;10;9
258826;74;79;153498;161539;2029;3;4;5;2511;2;179;73;1;3;1;1;0;34;3;5;14;-1;Devyne;Rensch;75;74;74;71;73;70;61;72;72;72;75;66;73;65;70;60;38;68;66;75;72;57;50;74;72;42;48;42;10;8;9;7;13
268728;75;81;153133;161552;2026;0;3;5;1542;1;181;66;2;3;1;1;0;129;7;16;-1;-1;Anass;Salah-Eddine;80;84;80;73;70;78;64;75;67;72;72;70;76;68;77;43;39;53;72;76;69;50;39;73;67;32;67;37;14;8;15;12;14
211515;74;74;150635;161540;2027;6;3;4;34;5;194;94;1;1;1;1;0;27;0;-1;-1;-1;Pierluigi;Gollini;46;48;56;52;67;40;68;70;19;18;12;40;24;17;18;14;15;19;25;31;20;53;17;12;19;18;13;21;74;72;71;76;74
220651;79;79;151293;161333;2028;5;2;3;2500;2;171;69;2;4;3;1;0;45;7;16;-1;-1;José Ángel;Esmoris Tasende;77;62;84;83;71;87;56;77;76;75;78;78;83;86;78;68;76;63;80;82;76;82;67;75;74;63;83;55;13;6;13;13;13
230872;84;87;152258;161333;2027;20;4;2;2008;5;189;77;1;1;3;1;0;51;0;-1;-1;-1;Mile;Svilar;60;55;66;54;73;32;61;80;28;13;9;53;28;18;26;14;22;22;42;42;12;58;18;24;19;16;23;37;81;81;77;86;85
233189;72;75;151786;161726;2027;0;3;7;528;5;195;93;1;1;1;1;0;56;0;-1;-1;-1;Devis;Vásquez;36;40;38;47;62;19;68;70;22;9;7;40;15;14;12;8;13;14;25;27;12;53;7;12;13;9;11;16;72;68;71;75;70
239964;74;74;150738;160237;2026;0;3;3;513;4;190;76;1;3;1;1;0;191;25;18;-1;-1;Eldor;Shomurodov;82;76;75;65;83;63;66;72;64;39;77;67;77;59;75;73;53;73;58;68;37;73;66;34;31;73;66;65;8;11;5;5;7
246688;75;77;152218;161390;2026;0;9;9;1013;2;175;70;1;3;1;1;0;183;3;12;-1;-1;Saud;Abdulhamid;86;86;82;82;70;80;64;70;73;71;70;59;66;75;72;41;43;61;66;69;67;53;45;73;70;35;62;48;5;9;6;14;12
269312;74;80;153562;161182;2026;5;7;3;49;8;170;63;2;3;1;1;0;27;18;14;-1;-1;Tommaso;Baldanzi;77;74;83;89;52;65;36;70;53;33;72;78;76;68;76;69;64;48;68;74;42;77;74;41;48;70;75;58;12;9;10;7;12
232488;83;85;151771;160662;2029;0;3;5;526;5;185;79;1;3;3;1;0;52;5;-1;-1;-1;Cristian;Romero;63;68;65;64;86;69;83;81;89;84;43;60;67;42;60;48;38;85;70;76;83;64;36;83;86;52;54;40;5;7;11;14;10
236480;78;78;151166;160588;2026;0;9;10;1012;1;182;78;1;3;3;1;0;126;10;14;-1;-1;Yves;Bissouma;65;67;73;77;74;74;74;77;76;78;69;74;79;65;80;58;75;65;78;80;76;78;75;77;75;65;62;58;12;8;8;8;12
237985;79;82;151916;161698;2030;0;9;8;5002;5;190;89;1;2;2;1;0;4;5;-1;-1;-1;Kevin;Danso;65;79;53;46;89;66;90;77;85;77;43;52;68;44;59;26;31;81;62;69;77;49;25;80;76;31;46;42;12;13;6;15;11
240091;82;84;151204;160967;2028;6;7;3;1547;4;194;76;1;1;3;1;0;27;0;-1;-1;-1;Guglielmo;Vicario;54;49;56;38;67;38;60;80;29;15;13;68;41;11;22;6;10;11;55;57;23;60;5;11;13;7;14;13;82;79;80;84;82
261025;65;78;153929;160020;2026;0;3;7;3000;1;180;76;1;3;1;1;0;14;25;27;16;-1;Dane;Scarlett;78;73;78;71;77;64;64;61;57;22;65;55;65;48;64;66;43;67;44;57;17;64;57;16;18;59;52;67;12;8;7;14;5
268421;77;86;154328;161698;2031;0;9;9;1036;2;183;77;1;4;1;1;0;18;25;27;16;18;Mathys;Tel;85;87;79;77;80;67;67;69;48;18;77;71;77;67;81;79;56;70;64;68;22;88;77;27;32;76;68;81;12;9;15;11;7
270208;75;86;154647;161334;2030;0;8;1;43;4;187;70;1;2;1;0;0;14;10;5;3;14;Archie;Gray;70;72;66;67;75;77;72;75;71;74;68;71;74;67;74;59;55;68;74;75;73;62;60;74;73;55;60;57;15;12;13;5;6
270579;77;84;154178;161379;2029;3;9;8;1006;1;182;75;1;3;1;1;0;18;27;16;12;-1;Wilson;Odobert;87;85;82;76;56;68;43;73;38;23;76;73;79;74;80;69;57;44;61;71;29;75;73;30;28;66;70;68;5;10;12;7;11
205923;75;75;149942;157702;2026;6;1;2;2027;2;181;76;2;3;2;1;0;50;5;-1;-1;-1;Ben;Davies;54;53;61;66;72;54;70;78;79;77;60;64;74;71;70;58;48;73;75;76;77;65;52;78;77;48;72;54;11;7;6;14;7
220697;84;84;151251;160964;2028;19;2;4;2027;1;175;73;1;4;3;1;0;14;14;18;-1;-1;James;Maddison;70;65;82;82;56;78;56;80;70;58;83;87;87;84;86;80;87;35;86;86;61;83;82;68;45;77;86;77;11;14;14;14;12
225539;80;80;151546;161373;2030;0;9;5;1555;4;187;80;1;3;3;1;0;14;25;-1;-1;-1;Dominic;Solanke;68;74;67;68;88;87;84;80;75;43;83;70;79;55;78;81;48;83;60;77;40;82;73;35;22;77;57;82;9;15;14;10;9
227535;80;81;151465;160451;2030;3;4;4;2020;4;187;72;1;3;3;1;0;60;10;14;-1;-1;Rodrigo;Bentancur;63;65;61;64;70;72;70;78;78;83;73;78;81;74;81;68;68;64;80;82;78;71;65;80;77;71;71;67;8;7;14;12;14
231943;79;79;151419;160602;2027;15;3;5;1503;2;184;83;1;4;3;1;0;54;25;27;16;-1;Richarlison;de Andrade;77;75;72;65;88;68;74;78;84;46;80;74;79;73;80;79;65;82;61;76;43;83;72;58;48;78;74;77;12;7;8;13;11
236568;67;71;152027;158493;2029;0;3;7;1039;4;188;77;1;1;1;1;0;14;0;-1;-1;-1;Brandon;Austin;36;49;42;38;53;18;54;62;27;11;8;34;24;12;14;9;11;13;30;30;17;48;9;12;12;6;12;11;69;65;64;66;65
238216;80;82;152421;161895;2031;6;2;1;4003;2;182;77;1;3;3;1;0;14;14;16;10;-1;Conor;Gallagher;72;77;73;72;79;85;78;82;87;80;80;78;79;75;76;72;73;68;79;82;79;81;74;80;79;70;73;63;7;6;15;9;9
245155;81;83;152599;161707;2031;0;9;9;1005;2;177;70;2;4;3;1;0;117;23;12;25;-1;Mohammed;Kudus;91;88;86;92;75;73;78;78;68;59;78;77;83;78;88;76;58;55;68;76;60;81;74;66;46;76;74;68;6;12;7;10;7
245367;82;85;153591;161757;2030;20;9;5;4525;1;179;58;1;4;3;1;0;34;18;16;27;25;Xavi;Simons;83;72;90;87;68;82;62;80;76;65;79;84;85;74;86;79;65;60;79;82;60;78;81;62;56;62;82;61;9;11;5;10;8
246791;77;77;152224;160977;2026;0;8;2;1546;8;170;66;1;4;1;1;0;26;16;23;27;-1;Manor;Solomon;84;83;84;82;52;66;40;71;30;35;74;72;77;73;82;75;72;38;69;75;50;75;71;47;35;63;79;58;12;11;9;10;13
247394;83;86;152500;160967;2028;26;2;1;2020;5;186;80;2;4;3;1;0;46;14;23;18;-1;Dejan;Kulusevski;77;72;77;72;75;91;80;87;74;65;83;86;86;84;88;82;68;52;78;86;62;78;74;66;58;83;86;70;14;5;10;5;10
259583;79;83;153447;160648;2030;0;3;8;1024;5;186;73;2;3;3;1;0;27;7;16;-1;-1;Destiny;Udogie;86;89;74;70;85;75;77;77;81;78;76;75;78;79;79;64;51;68;65;76;76;74;59;76;74;58;64;46;8;14;11;14;10
260105;75;81;153149;161162;2029;3;5;2;28;5;191;80;1;2;1;1;0;39;5;-1;-1;-1;Radu;Drăgușin;65;69;63;59;81;67;78;73;72;76;25;48;65;36;65;27;33;75;60;69;74;56;40;76;75;38;37;49;10;11;14;6;12
264180;72;84;154059;160065;2026;19;5;4;1507;1;182;75;1;3;1;1;0;14;18;14;-1;-1;Alfie;Devine;72;73;72;71;70;70;63;70;68;52;73;73;73;68;72;68;63;59;71;74;45;68;65;59;60;58;68;52;8;7;13;13;12
264453;83;86;152859;161005;2029;19;2;3;4014;5;193;86;2;3;3;1;0;34;5;7;-1;-1;Micky;van de Ven;84;95;59;49;92;71;85;84;82;83;62;59;75;58;76;60;34;79;74;77;83;71;57;84;86;47;52;45;7;13;13;7;11
264731;71;81;154388;161002;2026;0;3;4;1039;5;192;84;1;2;1;1;0;14;5;-1;-1;-1;Ashley;Phillips;64;69;58;68;81;71;80;69;70;71;38;52;62;44;56;38;30;71;64;68;71;56;33;71;70;31;39;33;15;9;10;7;6
269176;72;79;153742;161005;2026;3;3;2;2002;5;186;77;1;3;1;1;0;52;25;-1;-1;-1;Alejo;Veliz;68;72;63;69;83;69;71;71;81;23;72;54;71;52;66;75;54;79;51;64;25;72;60;23;21;64;56;72;7;6;7;11;6
272926;78;87;154609;161333;2031;4;2;1;2004;5;187;74;1;3;1;0;0;46;14;18;12;-1;Lucas;Bergvall;77;73;73;73;72;79;70;77;77;77;75;78;78;68;79;65;65;54;79;80;69;70;69;76;72;54;75;53;7;13;13;9;10
