playerid;firstname;lastname;nationid;birthdate
174670;Patryk;Małecki;37;148215
226419;Fabián;Sambueza;52;148215
272602;Valentín;Carboni;52;154275
257000;Andrea;Carboni;27;152785
247931;Alec;Van Hoorenbeeck;7;152018
270887;Nectarios;Triantis;195;153611
207593;Jere;Uronen;17;150387
239874;Eren;Keles;4;150326
269434;Stijn;van Gassel;34;151215
239191;Shkelqim;Demhasaj;219;151033
235729;David;Bates;42;151202
246416;Leon;Dajaku;21;152852
234365;Kevin Martin;Krygård;36;152522
240491;Garib;Gerkondani;36;151715
236379;Jonathan;Lunney;25;151687
245810;Willer;Ditta;56;151312
244793;Tomáš ;Chorý;12;150584
256098;Richard;Ledezma;95;152634
165247;Itumeleng;Khune;140;147807
205365;Jan;Kopic;12;148887
218188;Silvio;Torales;58;149363
222235;Hang;Ren;155;148421
233480;Gregor;Bajde;44;150312
236258;Nilson;Loyola;59;150492
242946;Dapo;Afolayan;14;151543
252487;Victor;Olatunji;133;152267
278083;Yusong;Ni;155;149098
257946;Alidu;Seidu;117;152540
271297;Adriano;Firmino da Silva;54;152327
215186;Jonathan;Copete;56;148024
231310;Stefan;Nigro;195;151146
231678;Ruon;Tongyik;195;151286
230784;Abdullah Ali;Al Megbas;183;150936
230997;Adel;Dannah;183;150371
236357;Abdulelah;Al Bukhari;183;150392
228173;Ricardo;Lopes Pereira;54;149033
210578;Luca;Savelloni;27;150755
207892;Joseph-Claude;Gyau;95;149722
208477;Jovan;Vidović;44;148373
267899;Gabriel;Vidović;10;153815
212247;Oliver;Schnitzler;21;150844
238589;Matthias;Rahn;21;148869
238203;Juha;Pirinen;17;149392
238068;Marco;Richter;21;151617
239700;Marius;Wegmann;21;151900
272952;David;Štípek;12;149614
239795;Caleb;Ekuban;117;150275
229921;Dipo;Akinyemi;14;151450
241283;Luis;Díaz Carballido;45;150616
241836;Javier;Soler García;45;151340
242037;Alejandro;Robles García;45;152047
241947;Francis;Amuzu;7;152254
243497;Sebastian;Walukiewicz;37;152480
239841;Vasilis;Lampropoulos;22;148822
239245;Filip;Piszczek;37;150704
242245;Fahad;Al Rashidi;183;151425
205361;Liam;O'Neil;14;150040
239487;Johannes;Dörfler;21;151159
219693;Diego; Carlos;54;149902
204153;Yannick;Stark;21;149033
212977;Niklas;Stark;21;150662
219260;Felix;Dornebusch;21;150386
205955;Brian;Montenegro;58;149989
239977;Nicolas-Gerrit;Kühn;21;152385
265506;Santiago;Arzamendia;58;151414
273616;Romain;Esse;14;154344
235360;Ragnar;Ache;21;151863
235899;Deyovaisio;Zeefuik;34;151724
215367;Osman;Sow;46;148844
240260;Sylla;Sow;34;151144
229752;Djibril;Sow;47;151326
265881;Jean Pierre;Valdivia;59;150983
229782;Milan;Gajić;51;150951
234795;Antoine;Bernede;18;152165
238341;Alan;Dzabana;18;151373
219470;Cheikh;N'Doye;136;147359
229974;Thomas;Robinet;18;151154
275497;Peter;Makrillos;195;150805
246923;Jacob;Ramsey;14;152891
266270;Aaron;Ramsey;14;153501
234569;Florentino;Luís;38;152250
164169;Filipe;Luís;54;147127
209236;Guilherme;dos Santos Torres;54;149192
253617;Moisés;Villarroel;53;151893
264537;Miguel;Villarroel;53;153671
261025;Dane;Scarlett;14;153929
223608;Javier;Eraso Goñi;45;148813
229391;João;Palhinha;38;150748
262267;Ragnar;Oratmangoen;34;151675
235590;Pablo;Sisniega;83;150746
223083;Mitch;Austin;195;149190
236568;Brandon;Austin;14;152027
262794;Oliver;Sonne;59;152699
219873;Ross;Etheridge;14;150450
233056;Daniel;Cleary;25;150992
233068;Iván;Garrido González;45;148765
240662;Franco;Torgnascioli;60;148968
259087;Ravil;Tagir;48;153606
198706;Luis Alberto;Romero Alconchel;45;149734
225844;Daniele;Verde;27;151095
246740;Guillaume;Dietsch;18;152857
263417;Paul;Joly;18;152573
204902;Mergim;Brahimi;219;149683
257975;Billal;Brahimi;18;152458
248811;Bruno Miguel;Ponces Lourenço;38;151687
225625;Kane;Vincent-Young;14;150998
229914;Emmanuel;Osadebe;25;151198
230897;Brandon;Hanlan;14;151440
237657;Efraín;Orona;83;152072
209888;Craig;Goodwin;195;149447
243608;Ryan;Giles;14;152410
220558;Julian;von Haacke;21;150238
190883;A.J.;DeLaGarza;157;147944
271016;Alexandru;Cretu;39;149577
237514;Bun-Dawda;Sowe;46;151166
215323;Ali;Sowe;116;150358
243992;Thibault;Corbaz;47;150200
231394;Hildeberto José;Morgado Pereira;38;150985
261530;Dário;Essugo;38;154284
236276;Arnaut;Danjuma;34;151320
219087;Sebastián;Vegas;55;151262
221994;Núrio Domingos;Matias Fortuna;98;150641
228348;Fayçal;Rherras;129;149925
228646;Nicolás;Delgadillo;52;151564
275050;Kyriani;Sabbe;7;154237
239307;Robbie;D'Haese;7;152075
251599;Ricardo Rodríguez;Gil Carcedo;45;151557
219558;Gilbert;Koomson;117;150445
220684;Pau;Morer Vicente;45;150841
262869;Guilherme Magro;Pires Ramos;38;151512
222322;Georgie;Poynton;25;151540
214763;Paolo;Goltz;52;147038
246009;Marco;Tilio;195;152985
225940;Kevin;Mellado;55;151852
246296;Kion;Etete;14;153082
263397;Alan;Minda;57;153614
263658;Kevin;Minda;57;151979
255314;Peter;Kioso;25;152246
220948;Serhiy;Sydorchuk;49;149219
272846;Aleksandr;Sokolenko;165;151251
257536;Jan;Kuchta;12;151297
237376;Juan José;Nieto Zarzoso;45;150469
214039;Nelson;Lemus;56;148413
236798;Davinson;Lemus;56;151447
228426;Leonardo;Escorcia;56;151145
273801;Víctor;Moura;54;152388
270535;Antonio;Moura;54;151142
258435;Augustin;Drakpe;144;153092
165856;Leonardo José;Aparecido Moura;54;147339
210182;Mohammed;Jahfali;183;149029
221576;Hae Seong;Kwak;167;149437
191679;Kwang Sun;Kwak;167;147358
165888;Tae Hwi;Kwak;167;145634
202487;Jair Eduardo;Britto da Silva;54;148281
217225;Jeje;Lalpekhlua;159;149104
221398;Jorge;Araya;55;151008
225845;Nicolás;Araya;55;152176
230600;Ángelo;Araos;55;151295
238591;Alexander;Langlitz;21;149143
233049;Jadon;Sancho;14;152469
269052;Besir;Demiri;19;150406
210848;Mubarak;Al Sultan;183;150040
241238;Jessy;Deminguet;18;151661
241704;Christopher;Rocchia;18;151686
242071;Borja;Llarena Barroso;45;152156
239906;Stefano;Guidotti;47;152186
232757;Kyle;Scott;95;151645
261299;Alex;Scott;14;153713
234881;Lachlan;Scott;195;151394
237701;Charlie;Scott;14;151534
243854;Mohamed;Simakan;18;152508
212279;Alisson;Castro;54;150004
210455;Jonathan;Castro;45;150255
228179;Alexis;Castro;52;150484
259504;Nicolás;Castro;52;152690
220805;Alex;Castro;56;150260
272405;Reiner;Castro;61;150203
258325;Nicolás Eduardo;Castro;52;148959
246771;Manuel;Castro;60;150828
223106;Facundo;Castro;52;150982
248702;Juan;Castro;83;149452
214562;Leonardo;Castro;56;148499
231862;Leonardo;Castro;56;149628
267861;Santiago;Castro;52;154107
205633;Lucas;Castro;52;148466
190790;Elio;Castro;83;148209
210020;Patrick;Weihrauch;21;150255
252033;Tomás;Esteves;38;153208
202457;Luuk;Koopmans;34;149772
209662;Mikhail;Rosheuvel;34;148954
269223;Diego;González Cabanes;45;152146
257073;Tiago;Tomás;38;153282
241985;Pep;Biel;45;151172
239312;Bel-Durel;Avounou;107;151557
209320;Nicolas;Saint-Ruf;18;149760
221177;Julien;Bègue;18;150048
267626;Matías;Galarza;52;153178
278020;Matías;Galarza;58;153157
265578;Ilias;Akhomach;45;153952
215616;David;Remeseiro Salgueiro;45;150380
228240;Romuald;Lacazette;18;150196
235093;Francisco José;Rodríguez Gaitán;45;150700
208817;José Andrés;Rodríguez Gaitán;45;148762
240846;Emmanuel;Apeh;133;151137
252064;Ladislav;Krejčí;12;152129
231826;Yann;Karamoh;18;151843
235383;Riccardo;Piscitelli;27;150111
236678;Simone;Lo Faso;27;151703
209541;Róbson;Signorini;54;147950
233691;Marius;Adamonis;30;151422
243792;Iñigo Vicente;Elorduy;45;151660
203910;Anthony;Knockaert;18;149421
269852;Mohamed;El Arouch;18;153942
274336;Sertan Deniz;Özcü;48;150983
211908;Günay;Güvenç;48;149303
215531;Deniz;Türüç;48;149857
208830;Jamie;Vardy;14;147647
278928;Alejandro;Jiménez;45;154339
244110;Jesús;Jiménez;45;150137
252557;Jaiber;Jiménez;83;150565
204838;Raúl;Jiménez;83;149222
209756;Leiton;Jiménez;56;148483
231705;Juan David;Jiménez;56;150264
186979;Israel;Jiménez;83;148592
212369;Eduardo Antônio;Machado Teixeira;54;149986
228367;Ethan;Hamilton;42;151945
211537;Jack;Hamilton;42;150274
225734;Christopher;Hamilton;14;150640
221502;Jordan;Hamilton;70;151000
238800;Jamie;Hamilton;25;152038
271318;Carlos Miguel;Pereira Fernandes;38;149106
256938;Niklas;Hedl;4;152826
251916;Pape;Yade;136;152389
207952;Semi;Ajayi;133;150141
265425;Martin;Moormann;4;152870
210367;Jordan;Tillson;14;149892
220008;Calaum;Jahraldo-Martin;63;149945
225558;Tom;Owen-Evans;50;151366
219482;Ryan;Fulton;42;151067
221890;Jay;Fulton;42;150309
235572;Ross;Sykes;14;152104
246847;Mark;Sykes;25;151505
241109;Dave;Tarpey;14;148320
186721;Claude;Dielna;18;147984
213206;Brad;Stuver;95;149203
237703;Andrew;Wheeler-Omiunu;95;150527
247228;Dayne;St. Clair;70;151418
224719;Alexandr;Tashaev;40;150367
225024;Mason;Holgate;14;151219
187982;Maciej;Dąbrowski;37;147746
198046;Damian;Dąbrowski;37;149702
270703;Ilyes;Chetti;97;150580
223032;Oliver;Zelenika;10;149962
225507;Pol;Llonch Puyaltó;45;149743
231147;Rafał;Wolsztyński;37;150535
239728;Łukasz;Wolsztyński;37;150535
239729;Adam;Wolniewicz;37;149905
247360;Leonidas;Stergiou;47;153177
208498;Munas;Dabbur;26;149597
208502;Josecarlos;Van Rankin;83;149962
210502;Manuel;Kuttin;4;150179
217813;Gibrán;Lajud;83;150187
248478;Diant;Ramaj;21;153012
158144;Salvador;Sevilla López;45;146618
239393;Dominik;Frieser;4;150080
231720;Quentin;Braat;18;151476
232756;Fikayo;Tomori;14;151642
210425;Ellis;Plummer;14;150438
176860;Conny;Månsson;46;145449
208294;Francisco;Santos Silva Júnior;119;149480
228091;Markus;Nakkim;36;151126
236753;Ådne;Bruseth;36;151965
273106;Danilo;Santos de Oliveira;54;152869
254586;Alan;Marinelli;52;152116
199476;Angelis;Charalambous;11;148518
204399;Eran;Zahavi;26;147842
208540;Aaron;Schoenfeld;95;148839
271509;Jesús;Fernández Alonso;45;152810
244269;Filip;Benković;10;151483
275819;Aleks;Pihler;44;150208
277514;Miroslav;Vulicević;51;147055
276119;Nicolai;Remberg;21;152555
164233;Paulo André;Benini;54;146407
229498;Paulo Henrique;Rodrigues Cabral;38;151220
263259;Ilias;Bronkhorst;34;151419
220906;Devis;Epassy Mboka;18;149861
184482;Jem;Karacan;48;148419
275267;Angelos;Piniotis;22;151036
237005;Keanu;Baccus;195;151812
212013;Kearyn;Baccus;195;149345
210192;Ibrahim;Al Zubaidi;183;148644
210790;Ali;Al Zubaidi;183;149832
239694;Harry;Föll;181;151715
268024;Glauco;Passos;54;150600
268231;Júlio César;Czarnerski;54;150417
241980;Luis;Gamíz;83;152479
242174;Daniel;Mantilla;56;151283
264549;Kevin;Mantilla;56;153622
242021;Egor;Nazaryna;49;151480
232377;Takahiro;Sekine;163;150667
235381;Vincent;Marcel;18;151388
229210;Mohammed;Osman;186;150194
274516;Ibrahim;Osman;117;154194
184768;Abdul;Osman;117;147694
234925;Kik;Pierie;34;152586
204970;Florian;Thauvin;18;149854
208615;Christopher;Jullien;18;149909
210863;Dramane;Konate;108;150295
212645;Pa;Konate;118;150308
239032;Jordan;Gobron;18;149618
244945;Manuel;Capasso;52;151033
225650;Tom;King;50;150626
210407;Jack;King;14;147138
212388;Adam;King;42;150842
240321;Jeff;King;14;150911
246005;Joel;King;195;152688
256419;Leon;King;42;153859
263439;Paulo;Bernardo;38;153139
201990;Enric;Saborit Teixidor;45;149580
229862;Eduardo;Expósito;45;151137
234400;Patrik;Gunnarsson;24;152704
189167;Aron;Gunnarsson;24;148479
274536;Moïse;Bombito;70;152474
208237;Alexis;Michail;22;147501
220932;Lovre;Kalinić;10;148825
185431;Nikola;Kalinić;10;148006
212446;Luca;Garritano;27;150235
247264;Ayumu;Seko;163;152543
224925;Gianluca;Gaudino;21;151239
241014;Nicolas Ruscio;Garmendia;45;151686
241053;Gabriel;Barbosa Avelino;54;152095
174732;Jovani;Welch;87;152360
264500;Rodrigo;Rojo;60;148569
226235;Yukinari;Sugawara;163;152564
241105;Dan;Berci;39;152034
246157;Ewoud;Pletinckx;7;152668
194077;Veysel;Sarı;48;148208
247144;Dino;Hotić;8;150765
236885;Brandon;Vazquez;95;151941
262397;Luuk;Brouwers;34;151777
199840;Marco André;Silva Lopes Matias;38;148497
238793;Thore;Jacobsen;21;151398
240490;Erlend;Jacobsen;36;152195
240335;Bjarke;Jacobsen;13;150061
234658;Oscar;Hedvall;13;151875
208188;Jon;Guthrie;14;149673
204915;Kurtis;Guthrie;14;149939
212006;Billy;Waters;14;150481
231270;Calum;Waters;42;150993
213667;Dion;Conroy;14;150903
220677;Joe;Morrell;50;151292
259573;Daniel;Aceves;83;152837
251124;Francisco;Nevarez;83;152722
177138;Ilson;Pereira Junior;54;147191
208446;Pa;Dibba;116;147924
222590;Mauro;Manotas;56;150754
240060;Max;Aarons;14;152388
229201;Alejandro;Camargo;52;148530
187588;Ismail;Ediev;40;148048
173770;Miguel Marcos;Madera;45;147218
213885;Simeon;Slavchev;9;150096
255934;Jean;Onana;103;152392
257057;Amadou;Onana;7;152978
226753;André;Onana;103;151016
178679;Moustapha;Sall;136;147240
244731;Nazariy;Rusyn;49;151952
234148;Wolke;Janssens;7;150771
228985;Mathias;Janssens;7;151722
238986;Felix;Luckeneder;4;150273
252723;Ernesto;Gómez Muñoz;45;150392
262418;Eneko;Undabarrena Ubillos;45;149897
251886;Adonis;Frías;52;151730
241930;Federico;Gattoni;52;152068
260238;Tomás;Cavanagh;52;152755
216692;Sebastián;Torrico;52;145132
268129;Sofiane;Djeffal;18;152118
240972;Nicolás;Dibble;60;151433
150009;Gal;Alberman;26;146282
271572;Alessandro;Fontanarosa;27;153487
262284;Vicente;Poggi;60;153307
186777;Denilson;Gabionetta;54;147184
257353;Warren;Bondo;18;153738
278071;Yang;Liu;155;145483
278888;Yang;Liu;155;150726
279343;Zhenli;Liu;155;147083
245706;Huan;Liu;155;148412
220399;Weidong;Liu;155;147665
279381;Shangkun;Liu;155;149491
279683;Yiming;Liu;155;150617
278585;Yue;Liu;155;151546
221855;Binbin;Liu;155;149995
279390;Ruofan;Liu;155;152047
278524;Hao;Liu;155;150938
279234;Yu;Liu;155;147038
278450;Junshuai;Liu;155;150568
278022;Dianzuo;Liu;155;147102
278899;Le;Liu;155;148412
182064;Jianye;Liu;155;147804
158305;Jian;Liu;155;146773
278105;Jialin;Dong;155;149924
279225;Yu;Dong;155;150389
191861;Xuesheng;Dong;155;148509
207354;Serikzhan;Muzhikov;165;148535
257504;Bilal;El Khannous;129;153976
258684;José;Salinas Morán;45;152658
275866;Gafurzhan;Suyumbayev;165;148963
225809;Edisson;Restrepo;56;151277
214049;Daniel;Restrepo;56;149907
214199;Cristian;Restrepo;56;148160
214489;Mauricio;Restrepo;56;145572
263740;Kreshnik;Hajrizi;219;152167
181395;Adilson;Warken;54;147652
193142;Diego Renan;de Lima Ferreira;54;148758
50012;Eli;Elbaz;26;149483
231065;Logan;Rogerson;198;151802
211982;Nico;Neidhart;21;150463
218057;Janik;Jesgarzewski;21;150219
225927;Quentin;Lecoeuche;18;150228
242291;Kai;Brünker;21;150354
231413;Michael;Verrips;34;151261
238186;Marcin;Bułka;37;152296
203793;Aron;Jóhannsson;95;149046
230065;Suat;Serdar;21;151390
206327;Ian;Turner;25;148476
233267;Matt;Turner;95;150368
236337;Jake;Turner;14;152075
211723;Tim;Knipping;21;149791
211748;Kerem;Demirbay;21;150012
220165;Joel;Pohjanpalo;17;150449
269176;Alejo;Véliz;52;153742
241597;Brendan;White;195;149569
242400;Joe;White;14;152035
213894;Hayden;White;14;150663
231936;Ben;White;14;151570
201963;Ethan;White;95;149098
251511;Moustapha;Zeghba;97;149057
241186;Vasil;Kusej;12;152529
226662;Bart;Nieuwkoop;34;150990
239349;Bradley;Vliet;34;151737
239497;Nicky;Souren;34;152371
264457;César;Yanis;87;150951
259786;Federico;Vera;52;151737
270361;Washington;Vera;57;150307
242249;Fausto;Vera;52;152470
228375;Matías;Vera;52;150882
241176;Lucas;Vera;52;151397
235371;Olávio Vieira;dos Santos Júnior;54;151249
226215;Sabin;Merino Zuloaga;45;149466
229006;Przemysław;Macierzyński;37;152061
215285;Danny;Carr;14;150342
225121;Carlos;Castro García;45;150710
240445;Gianluca;Rizzo;21;151234
253019;Matteo;Brunori;27;150498
263620;Romeo;Lavia;7;153851
204166;Aleksandar;Tonev;9;148766
216286;Jeppe;Andersen;13;149803
239796;Mathias;Andersen;13;151684
237840;Magnus Kofod;Andersen;13;152149
203903;Lucas;Andersen;13;150449
224221;Joachim;Andersen;13;151075
203368;Eirik Ulland;Andersen;36;149727
171033;Mikkel;Andersen;13;148353
169000;Kristoffer;Andersen;7;147249
242656;Illan;Meslier;18;152446
234236;Patrik;Schick;12;150947
244480;Hugo;Magnetti;18;151804
258619;Johann;Lepenant;18;143020
171875;Caner;Erkin;48;148279
258390;Ivo;Grbić;10;150941
223017;Ömer Ali;Şahiner;48;149464
212729;António José;Pinheiro Carvalho;38;149842
70106;Shavy;Babicka;115;152537
211381;Sofiane;Boufal;129;150088
178461;Janus Mats;Drachmann;13;148133
190510;Sakari;Mattila;17;148562
220038;Harrison;McGahey;14;150827
223805;Alex;Whitmore;14;150808
253100;Raymundo;Fulgencio;83;152427
217202;Lautaro;Rinaldi;52;150192
210801;David;Accam;117;149003
227653;Earl;Edwards Jr.;95;149486
236706;Pontus;Almqvist;46;152210
223979;Paolo;Fernándes Cantin;45;151885
223388;Alexandr;Sukhov;40;147274
225534;Igor;Bezdenezhnykh;40;151144
237844;Ayaz;Guliev;40;150981
235562;Mikhail;Levashov;40;149374
240254;Aslanbek;Sikoev;40;150628
50147;Gerasimos;Voukelatos;22;151742
212988;Adam;Deja;37;150003
213423;Bartosz;Szeliga;37;149838
224665;Kamil;Wojtkowski;37;151711
244374;Mykola;Shaparenko;49;151931
271369;Slavoljub;Srnić;51;149474
214004;Diego;Peralta;56;146908
257154;Mariano;Peralta;52;151674
277786;Fabrizio;Peralta;58;153328
232238;Carlos;Peralta;56;148777
197497;Musab;Kheder;182;150097
255878;Gastón;Martirena;60;152430
205756;Stefano;Denswil;34;149955
233742;Jonathan;León;83;151032
256262;Armando;León;83;152402
225681;Luis Fernando;León;57;149929
261087;Jasur;Yakshibaev;191;151464
254962;Drake;Callender;95;151569
256933;Aral;Simsir;48;153285
263882;Alieu;Fadera;116;153057
211021;Per Kristian;Bråtveit;36;150969
228518;Andreas;Hanche-Olsen;36;151306
247031;Donovan;Pines;95;151720
164234;Caio César;Alves dos Santos;54;147420
182084;Aleksandr;Kobakhidze;20;147677
257958;Živko;Kostadinović;47;149563
225696;Murilo;de Souza Costa;54;150497
215750;William;Mendieta;58;148376
272321;Helal;Saeed;190;144116
50222;Nikolaos;Lazaridis;22;147738
229594;Ante;Ćorić;10;151393
264589;Linus;Gechter;21;153903
270708;Vladimir;Khvashchinski;6;148862
266374;Matěj;Ryneš;12;152900
275156;Daniel;Lifshitz;26;148116
272970;Ubong;Ekpai;133;150848
269472;Nikolas;Agrafiotis;51;152500
214211;Ray;Vanegas;56;149899
259615;Percy;Liza;59;152485
242227;Radomir;Novaković;21;152408
233927;Lucas;Paquetá;54;151528
272904;Pedro;Alemañ Serna;45;153560
229949;Anderson José;Lopes de Souza;54;150086
210498;Faisal;Darwish;183;149281
214715;Leonardo;Povea;55;150219
172952;Toumani;Diagouraga;18;147796
209954;Björn;Jopek;21;150064
216507;Nico;Gutjahr;21;149963
239097;Dennis;Srbeny;21;150318
239689;Max;Sprang;21;152570
271134;Ionut;Larie;39;147652
231659;Zayn;Hakeem;14;152065
235906;Magnus Retsius;Grødem;36;151880
241086;Ruan Renato;Bonifácio Augusto;54;150207
241264;Evgeny;Tatarinov;40;152056
238319;Tom;Edwards;14;152041
235619;Marcus;Edwards;14;151991
205752;Gwion;Edwards;50;149888
234927;Raheem;Edwards;70;150754
204220;Curtis;Edwards;14;150205
207430;Ryan;Edwards;195;150149
231406;Kyle;Edwards;14;151702
212192;Julian;Green;95;150715
228814;André;Green;14;151861
206114;Kristoffer;Olsson;46;150739
223270;David;Olsson;46;151467
236427;Simon;Olsson;46;151546
210812;Dennis;Olsson;46;150469
251377;Rodrigo;Zalazar;60;152243
267625;David;Zalazar;52;153244
225508;Eric;Bailly;108;150295
239219;Sergio;Quiroga;52;150351
260265;Alvaro;Quiroga;53;150726
276716;Žan;Vipotnik;44;153192
266159;Arnau;Comas Freixas;45;152486
211195;Lucas;Woudenberg;34;150308
222262;Cyriel;Dessers;133;150535
264480;Simone;Canestrelli;27;152639
216467;Jack;Payne;14;150491
225053;Liam;Rose;195;151386
222864;Jack;Rose;14;150589
209268;Danny;Rose;14;148053
236513;Lindsay;Rose;18;149501
208549;Andy;Rose;195;148776
212487;Michael;Rose;42;150842
208816;Mitchell;Rose;14;150378
238023;Lugman;Bezzat;34;151337
231033;Joe;Maguire;14;150941
223373;Laurence;Maguire;14;151328
212223;Sean;Maguire;25;150314
274102;Mohammad Nejad ;Mehdi;161;149756
246865;Franco;Quinteros;52;151940
255908;Jairo;Quinteros;53;152788
231550;José;Quinteros;57;148903
230839;Zak;Jules;42;151472
264408;Axel;Guessand;18;154156
258444;Evann;Guessand;18;152932
236639;Miguel Ângelo;da Silva Rocha;38;150507
262149;Abdoullah;Ba;18;153692
240694;Abou;Ba;18;151864
278451;Dun;Ba;155;150817
212338;El-Hadji;Ba;18;149892
257905;Mahamadou;Ba;126;152283
240064;Ousseynou;Ba;136;150873
213367;Laurent;Abergel;18;149860
206575;JJ;Hooper;14;150110
236518;Arnaud;Nordin;18;151822
237231;Hicham;Benkaïd;18;148848
256819;Ishaq;Abdulrazak;133;153240
261335;Kaine;Kesler-Hayden;14;153411
232487;Wataru;Endō;163;149868
231212;Esteban;Rolón;52;150642
271151;Carlos;Rolón;58;149552
235623;Álvaro José;Jiménez Guerrero;45;150697
240043;Filip;Manojlović;51;151039
242753;Alexis;Trouillet;18;152742
205659;Alessio;Cragno;27;150372
208128;Hakan;Çalhanoğlu;48;150232
228881;Davide;Calabria;27;151264
229743;Alessandro;Deiola;27;150771
261261;Justo;Giani;52;152116
210543;Marco;Migliorini;27;149465
220829;Ernesto;Torregrossa;61;149642
255558;Emin;Bayram;48;153572
208585;Axel;Ngando;18;150022
232419;Doğanay;Kılıç;48;151083
175851;António Manuel;Fernandes Mendes;38;149759
207741;Mart;Lieder;34;148853
246192;Ilija;Vukotić;15;152026
239509;Tiago;Galvão da Silva;54;148603
260876;Maurits;Kjærgaard;13;153657
234672;Oliver;Kjærgaard;13;151846
213673;Alex;Kiwomya;14;151064
232413;Anfernee;Dijksteel;92;151224
193932;Reggie;Lambe;68;149132
207956;Pelly-Ruddock;Mpanzu;110;150274
212833;Richard;Brindley;14;149953
